City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1466,Fort Morgan,US,71.02,broken clouds,40.2503,-103.8,Hampton Inn Fort Morgan
1468,Petit Goave,HT,80.44,few clouds,18.4314,-72.8669,Imperial Suite International
1469,Bayanday,RU,62.89,overcast clouds,53.0661,105.5139,Zhemchuzhina Baykala
1470,Bandrele,YT,80.35,clear sky,-12.9067,45.1914,Les Baobabs
1472,Winneba,GH,76.08,overcast clouds,5.3511,-0.6231,Windy Lodge & Beach Resort
1474,Santa Cruz De Tenerife,ES,85.91,few clouds,28.4682,-16.2546,Hotel Silken Atlántida Santa Cruz
1476,Zavallya,UA,87.62,few clouds,48.2135,30.0156,"Отель, бар."
1478,Qazvin,IR,89.22,scattered clouds,36.2797,50.0049,MarMar Hotel
1479,Tobermory,CA,63.86,clear sky,45.2501,-81.6665,Escarpment Heights Motel
1481,Nargana,PA,81.05,overcast clouds,9.4428,-78.5906,Dubbir
1482,Pacifica,US,63.73,mist,37.6138,-122.4869,"Pacifica Lighthouse, Trademark Collection by Wyndham"
1483,Dong Hoi,VN,87.26,overcast clouds,17.4833,106.6,Nam Long Hotel
1485,Sarmizegetusa,RO,72.61,few clouds,45.5167,22.7833,Pensiunea Dor de Casa
1487,Marsh Harbour,BS,82.38,clear sky,26.5412,-77.0636,Abaco Beach Resort
1488,Orje,NO,74.35,few clouds,59.4802,11.6602,PARKING AND TOILET
1490,Nemuro,JP,69.67,broken clouds,43.3236,145.575,Hotel Nemuro Kaiyoutei
1491,Katherine,AU,84.52,broken clouds,-14.4667,132.2667,Pine Tree Motel
1492,Puerto Carreno,CO,73.49,overcast clouds,6.189,-67.4859,Casa Hotel Victoria
1493,Mandiana,GN,75.16,broken clouds,10.6333,-8.6833,Motels rouzo
1494,Aleksandrovsk-Sakhalinskiy,RU,67.71,scattered clouds,50.8975,142.1561,"The hotel ""Three Brothers"""
1496,Wiarton,CA,64.49,broken clouds,44.7407,-81.1332,Waterview On The Bay
1497,Palmares,BR,71.44,overcast clouds,-8.6833,-35.5917,Destak Hotel Residence
1498,Lebedyan,RU,74.88,scattered clouds,53.0194,39.1664,Mini-Otel' Nash Safari
1499,Tefe,BR,70.7,scattered clouds,-3.3542,-64.7114,Aracati Hotel
1500,Sterlibashevo,RU,75.11,broken clouds,53.4376,55.2578,"Okhotnich'ye Khozyaystvo ""Bober"""
1501,Kununurra,AU,75.18,overcast clouds,-15.7667,128.7333,Hotel Kununurra
1502,Dakoro,NE,77.36,overcast clouds,14.5106,6.765,Shagon mai liverpool
1503,Robertsport,LR,77.86,scattered clouds,6.7533,-11.3686,Kwepunha Retreat
1505,Bom Jesus,BR,72.09,broken clouds,-9.0744,-44.3586,Hotel Brasão & Floricultura Bella Flor
1507,Karpogory,RU,69.58,overcast clouds,64.0019,44.4451,Hotel Pinezhskaya Sloboda
1508,Mahe,IN,83.3,overcast clouds,11.7,75.5333,Mahi Midas Sea View Hotel
1510,Tooele,US,74.34,clear sky,40.5308,-112.2983,"Holiday Inn Express & Suites Tooele, an IHG Hotel"
1511,Vung Tau,VN,86.0,broken clouds,10.346,107.0843,Seaside Resort
1512,Luunja,EE,69.42,broken clouds,58.3558,26.8808,Jõekääru
1513,Saint-Denis,FR,78.35,overcast clouds,48.9167,2.3333,ibis budget Paris Porte de Montmartre
1514,Sarana,RU,75.7,overcast clouds,56.4773,57.7259,Sarana Dom Otdykha
1516,Humberto De Campos,BR,75.85,scattered clouds,-2.5983,-43.4611,Pousada do Cabeça
1518,Inirida,CO,70.59,broken clouds,3.8653,-67.9239,Fuente del Guania Hotel de Lujo
1520,Natitingou,BJ,78.19,overcast clouds,10.3042,1.3796,Cotonou
1521,Esmeraldas,BR,61.84,clear sky,-19.7625,-44.3139,Forasteiro Pousada
1522,Sulina,RO,85.19,scattered clouds,45.1559,29.6536,Hotel Delta Est
1523,Freeport,US,75.25,clear sky,40.6576,-73.5832,The Freeport Inn and Marina
1524,Pingliang,CN,83.91,broken clouds,35.5392,106.6861,North Gate Hostel
1525,Lalganj,IN,84.15,overcast clouds,25.8667,85.1833,Ratikul Mallick
1527,Ankara,TR,87.35,clear sky,39.9199,32.8543,Ramada by Wyndham Ankara
1528,Abhar,IR,83.08,scattered clouds,36.1468,49.218,مرکز تشخیص رنگ خودرو کرمی
1529,Parrita,CR,76.39,broken clouds,9.5201,-84.3225,Beso del Viento
1530,Kapit,MY,74.95,overcast clouds,2.0167,112.9333,Hotel Meligai Kapit
1531,Port-Cartier,CA,65.88,broken clouds,50.0334,-66.8654,Le Q'Artier
1532,Yeniseysk,RU,75.18,light rain,58.4497,92.1703,"""Domino"""
1535,Boras,SE,69.55,overcast clouds,57.721,12.9401,Scandic Plaza Borås
1536,Grand-Lahou,CI,77.83,overcast clouds,5.1367,-5.0242,Hotel Beatitude de Grand Lahou
1539,Turhal,TR,87.53,clear sky,40.3875,36.0811,Hotel Grand Efe
1540,Vilaka,LV,71.19,overcast clouds,57.1846,27.6722,Million Star Hotel
1542,Olindina,BR,72.41,overcast clouds,-11.3667,-38.3333,Pousada Maria Bonita
1544,Huilong,CN,83.46,broken clouds,31.8111,121.655,Hilton Garden Inn Qidong
1546,Gebre Guracha,ET,62.69,moderate rain,9.8,38.4,Brehan Cafe
1547,Candelaria,PH,78.44,heavy intensity rain,13.9311,121.4233,Casa de Provincia
1548,Nortelandia,BR,62.67,clear sky,-14.4547,-56.8028,Pousada e Restaurante Santana
1549,Jatai,BR,62.42,clear sky,-17.8814,-51.7144,Hotel Califórnia
1550,Sacramento,US,74.3,clear sky,38.4666,-121.3177,Woodside Homes
1551,La Orilla,MX,76.24,overcast clouds,17.9833,-102.2333,Baymont by Wyndham Lazaro Cardenas
1555,Makhu,IN,82.27,overcast clouds,31.1033,74.9978,Deep glass art
1556,Luganville,VU,77.52,overcast clouds,-15.5333,167.1667,The Espiritu Hotel
1560,Mulanje,MW,81.41,clear sky,-16.0316,35.5,Mulanje Motel
1562,Ambon,ID,78.94,light rain,-3.6954,128.1814,Swiss-Belhotel Ambon
1564,Haimen,CN,84.09,light rain,23.1935,116.6142,Shantou Chaoyang Donghui Hotel
1565,Abalak,RU,73.94,scattered clouds,58.1286,68.5944,Туристический комплекс Абалак
1567,Barberton,ZA,71.65,clear sky,-25.7884,31.0532,Barberton B&B
1568,Galiakot,IN,88.86,broken clouds,23.5167,74.0,Galiakot
1569,Ibipeba,BR,63.7,clear sky,-11.6408,-42.0111,Quitanda santos
1570,Terme,TR,82.33,few clouds,41.2092,36.9739,OTEL GÜVEN TERME
1573,Alexandria,EG,84.45,clear sky,31.2156,29.9553,Royal Crown Hotel
1574,Makurdi,NG,79.12,light rain,7.7411,8.5121,Doo Palace Hotel
1575,Sernur,RU,72.79,scattered clouds,56.9333,49.1536,Bordel' Podvor'ye
1576,Hailey,US,63.88,clear sky,43.5196,-114.3153,Wood River Inn & Suites
1579,Cururupu,BR,75.2,broken clouds,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
1580,Brainerd,US,71.55,few clouds,46.358,-94.2008,"Holiday Inn Express & Suites Brainerd-Baxter, an IHG Hotel"
1581,Miles City,US,67.17,clear sky,46.4083,-105.8406,FairBridge Inn & Suites Miles City
1582,Imperia,IT,84.54,clear sky,43.9667,7.7833,La Stregatta
1583,Nichinan,JP,83.88,broken clouds,31.6,131.3667,Guest House Aki
1586,Mo I Rana,NO,67.32,overcast clouds,66.3128,14.1428,Babettes Hotell
1588,Cherepet,RU,72.12,broken clouds,54.1178,36.3788,Resort Krainka
1590,Ormara,PK,82.29,overcast clouds,25.2088,64.6357,Kenara Colony House for Rent
1591,Nuqui,CO,76.95,light rain,5.7125,-77.2708,Hotel Nuquimar
1593,Salamanca,ES,79.0,clear sky,40.8333,-6.0,Palacio Carrascalino
1596,Uacon,PH,79.18,heavy intensity rain,15.6787,119.9403,La Trinidad Bay Resort
1597,Tripoli,LY,88.86,clear sky,32.8752,13.1875,Al Waddan Hotel
1598,Voyvozh,RU,63.46,light rain,62.892,54.9635,Gostinitsa Yakor'
1599,Shubarkuduk,KZ,85.03,scattered clouds,49.1447,56.4872,Sirius
1600,Boffa,GN,77.5,light rain,10.1667,-14.0333,Hôtel Niara Belly
1601,Fomboni,KM,76.6,light rain,-12.28,43.7425,Auberge les abou
1602,Sao Jose De Ribamar,BR,79.18,few clouds,-2.5619,-44.0542,Mediterrânea Hotel e Restaurante
1603,Yako,BF,85.42,broken clouds,12.9667,-2.2667,CADAAY
1604,Yakeshi,CN,75.65,broken clouds,49.2833,120.7333,Longhua Hotel
1605,Bud,US,68.68,overcast clouds,39.447,-86.1758,Ted McQuinn Trust
1606,Borovoy,RU,72.68,moderate rain,55.4333,86.0833,Tsimus
1607,Canico,PT,77.0,scattered clouds,32.6333,-16.85,Quinta Splendida Wellness & Botanical Garden
1609,Santa Helena De Goias,BR,65.39,clear sky,-17.8136,-50.5969,Castro Castle Hotel
1610,Karachi,PK,85.82,broken clouds,24.9056,67.0822,Sadaat
1611,Kon Tum,VN,79.18,broken clouds,14.35,108.0,Hoa đà spa- homestay
1612,Parelhas,BR,74.82,broken clouds,-6.6878,-36.6575,Chácara R.I. - Recanto da Intrigante
1613,Nieves,PH,85.51,heavy intensity rain,15.3274,120.9485,Bill's Inn
1614,Bonthe,SL,81.03,overcast clouds,7.5264,-12.505,Bonthe Holiday Village
1615,Kuala Selangor,MY,86.59,moderate rain,3.35,101.25,Apps Hotel
1616,Kapoeta,SS,77.13,light rain,4.7717,33.5903,Eastgate Hotel
1617,Kushima,JP,80.2,broken clouds,31.4583,131.2333,Hanaoka
1618,Sukhobuzimskoye,RU,77.54,light rain,56.5,93.2728,Vysotinskaya Zaimka
1619,Nanakuli,US,80.55,clear sky,21.3906,-158.1547,Camp Pālehua
1621,Hauterive,FR,81.36,clear sky,46.0901,3.4459,Aletti Palace Hotel
1622,South Venice,US,78.98,clear sky,27.0531,-82.4243,"Island Sun Inn & Suites - Venice, Florida Historic Downtown & Beach Getaway"
1624,Odoyev,RU,74.28,overcast clouds,53.9393,36.6864,Odoyev.Sky
1626,Liptovsky Hradok,SK,61.43,overcast clouds,49.0396,19.7234,Penzión Kristián
1627,Santa Catalina,PH,85.98,overcast clouds,9.3337,122.8637,BreakWater Beach Sta Catalina Negros Oriental
1629,Kyzyl,RU,73.22,overcast clouds,51.7,94.45,"The hotel complex ""Buyan-Badyrgy"""
1630,Xining,CN,78.8,broken clouds,36.6167,101.7667,Super Leisure Hotel
1632,Douglas,US,68.86,clear sky,41.3,-96.167,Hilton Garden Inn Omaha West
1633,Enid,US,77.16,light rain,36.3956,-97.8784,Ramada by Wyndham Enid
1634,Campbell River,CA,69.26,clear sky,50.0163,-125.2446,Anchor Inn & Suites
1638,Misratah,LY,88.23,clear sky,32.3754,15.0925,Almasa Hotel
1639,Durham,US,78.28,overcast clouds,36.0335,-78.8664,Hampton Inn & Suites Durham/North I-85
1640,Mbanza-Ngungu,CD,79.95,scattered clouds,-5.25,14.8667,Hotel Full Business
1642,Pontes E Lacerda,BR,62.28,clear sky,-15.2261,-59.3353,Hotel Bressan
1643,Kalmunai,LK,85.96,overcast clouds,7.4167,81.8167,VS Villa
1644,Grass Valley,US,75.25,scattered clouds,39.2191,-121.0611,Holbrooke Hotel
1647,Oranjestad,AW,80.38,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
1649,Iwanai,JP,73.51,overcast clouds,42.9744,140.5089,いわない高原ホテル
1650,Kawambwa,ZM,83.8,few clouds,-9.7915,29.0791,Chembe Nsofu
1651,Ratchaburi,TH,85.96,moderate rain,13.5833,99.5333,บ้านสวนภูมิพัฒน์ ราชบุรี
1655,Dakar,SN,82.53,scattered clouds,14.6937,-17.4441,Novotel Dakar
1656,Klintsy,RU,75.13,overcast clouds,52.7602,32.2393,Koltso Hotel
1660,Zaozhuang,CN,85.03,broken clouds,34.8647,117.5542,Diaoyutai Hotel
1661,Kuytun,RU,74.03,light rain,54.3419,101.5036,Gostinitsa Tsentral'naya
1662,Isoka,ZM,78.06,few clouds,-10.1606,32.6335,Location Compound
1664,San Roque,ES,76.03,broken clouds,36.2107,-5.3842,Hotel Guadacorte Park
1665,Balabac,PH,82.87,overcast clouds,7.9868,117.0645,Batalla’s Lodging House
1666,Palanca,RO,64.0,overcast clouds,46.5333,26.1167,"Mini Camping ""La Telu si Marinus"""
1667,Sayyan,YE,72.18,overcast clouds,15.1718,44.3244,متنزه و بحيرة سيان
1668,Kandrian,PG,78.28,scattered clouds,-6.2167,149.55,Kandrian Station
1669,Torgau,DE,82.29,few clouds,51.5667,13.0,Hotel-Pension zum Markt
1672,Norfolk,US,67.71,clear sky,42.1668,-71.2495,Residence Inn by Marriott Boston Norwood/Canton
1673,Mahon,ES,88.36,few clouds,39.8885,4.2658,ARTIEM Capri
1674,Shushary,RU,67.98,scattered clouds,59.8092,30.3817,Airportcity Plaza St.Petersburg
1675,Temozon,MX,71.82,broken clouds,20.8,-88.2167,Hotel temozon
1677,Chipinge,ZW,76.55,clear sky,-20.1883,32.6236,Chipinge Breeze Lodge
1678,Inongo,CD,78.06,clear sky,-1.95,18.2667,Hotel Du Lac
1679,Humaita,BR,68.68,scattered clouds,-7.5061,-63.0208,Corrêa Hotel
1680,Sheridan,US,67.91,clear sky,44.8333,-106.9173,Comfort Inn & Suites
1681,Vila Do Maio,CV,77.79,overcast clouds,15.1333,-23.2167,Hotel Marilu
1683,Taft,IR,89.55,scattered clouds,31.7471,54.2088,عمارت ساعتی تفت
1684,Otukpo,NG,77.43,moderate rain,7.1913,8.1329,Queen s Hotel
1686,Pudozh,RU,65.08,scattered clouds,61.8099,36.5345,Guest-House na Transportnoy
1688,Jega,NG,78.89,overcast clouds,12.2175,4.3792,ALH. Nasiru Ibrahim
1689,Hingoli,IN,86.54,overcast clouds,19.7167,77.15,Hotel RW International
1690,Tias,ES,73.08,broken clouds,28.9611,-13.645,Hotel Beatriz Playa & SPA
1691,Andros Town,BS,82.49,few clouds,24.7,-77.7667,Hanks place
1692,Zhuanghe,CN,76.24,overcast clouds,39.7008,122.9911,Hanting Express Dalian Zhuanghe Qiansheng
1693,Krishnarajasagara,IN,85.93,scattered clouds,12.4089,76.5797,Royal Orchid Brindavan Garden Palace & Spa
1694,Kameshkovo,RU,73.96,broken clouds,56.3481,41.0047,Lesnaya Nimfa
1695,Great Yarmouth,GB,70.02,overcast clouds,52.6083,1.7305,Comfort Hotel Great Yarmouth
1696,North Bend,US,60.93,overcast clouds,43.4065,-124.2243,Red Lion Hotel Coos Bay
1698,Carson City,US,76.75,clear sky,39.1638,-119.7674,Courtyard by Marriott Carson City
1699,Nova Olinda Do Norte,BR,73.26,overcast clouds,-3.8881,-59.0942,Casa Juazeiro
1701,Dongsheng,CN,84.72,broken clouds,39.8161,109.9776,Crowne Plaza Ordos
1703,Seybaplaya,MX,74.19,overcast clouds,19.65,-90.6667,sala de fiesta san Rafael
1704,Jarvakandi,EE,72.95,broken clouds,58.7789,24.8258,Kenni Holiday House
1705,Caronport,CA,60.98,broken clouds,50.4501,-105.8179,Pilgrim Inn
1706,Cutro,IT,86.65,clear sky,39.0353,16.9819,Gallella Viaggi - Agenzia Viaggi e Turismo
1707,Borger,NL,71.82,moderate rain,52.9233,6.7931,Roompot Bospark Lunsbergen
1708,Kynashiv,UA,83.1,overcast clouds,48.6705,28.9037,Malina
1710,Novopokrovka,UA,83.08,few clouds,49.8425,36.5477,Пудж дом
1711,Soroti,UG,79.79,broken clouds,1.7146,33.6111,Strikers Hotel
1712,Derzhavinsk,KZ,76.24,broken clouds,51.1,66.3167,Ooo.khim Baza
1713,Mugumu,TZ,78.17,overcast clouds,-1.85,34.7,Lemala Mara
1715,Bolobo,CD,84.83,clear sky,-2.1667,16.2333,Hotel de Stephen
1716,Tecoanapa,MX,78.3,overcast clouds,16.5167,-98.75,Hotel Manglares
1719,Lashio,MM,72.59,overcast clouds,22.9333,97.75,Hotel CF Lashio - Burmese Only
1722,Coxim,BR,63.12,clear sky,-18.5067,-54.76,Rancho Da Curica
1724,Vitim,RU,76.35,overcast clouds,59.4511,112.5578,Gostinitsa V Apteke
1725,Great Bend,US,69.04,mist,38.3645,-98.7648,Best Western Angus Inn
1727,Hof,DE,74.44,few clouds,50.3167,11.9167,Hotel Burghof
1728,Agbor,NG,78.22,overcast clouds,6.2518,6.1934,MIRAMAS HOTEL
1729,Den Helder,NL,68.02,broken clouds,52.9599,4.7593,Hotel Den Helder
1730,Odweyne,SO,86.86,scattered clouds,9.4092,45.064,Eng Hiirey House
1731,Panalingaan,PH,81.12,overcast clouds,8.7842,117.4231,I Love Panalingaan View Deck
1732,Briancon,FR,78.35,clear sky,44.9,6.65,Auberge de la Paix
1734,Black River,JM,77.13,clear sky,18.0264,-77.8487,Idlers' Rest Beach Hotel
1735,Aquiraz,BR,75.29,overcast clouds,-3.9014,-38.3911,Pousada Rua Camurupim
1739,Maun,BW,80.56,clear sky,-19.9833,23.4167,Enviro Villa
1740,Porto Walter,BR,70.83,scattered clouds,-8.2686,-72.7439,Hotel Silva
1741,Emerald,AU,63.34,overcast clouds,-23.5333,148.1667,The Irish Village
1742,Kushmurun,KZ,78.76,overcast clouds,52.4503,64.6311,Gostinitsa Pri Depo
1743,Manacapuru,BR,74.34,overcast clouds,-3.2997,-60.6206,Novo Hotel
1744,Strathblane,GB,61.63,overcast clouds,55.986,-4.3066,Kirkhouse Inn
1746,Bairiki,KI,80.6,few clouds,1.3292,172.9752,Tarawa Boutique Hotel
1749,San Ramon,US,63.37,few clouds,37.7799,-121.978,San Ramon Marriott
1752,Matara,LK,80.47,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
1754,Mount Hagen,PG,61.07,overcast clouds,-5.8581,144.2274,Highlander Hotel & Apartments
1755,Palembang,ID,87.89,broken clouds,-2.9167,104.7458,ASTON Palembang Hotel & Conference Center
1756,Mwinilunga,ZM,82.44,clear sky,-11.7358,24.4293,Kwakuwahi Lodge
1757,Kerema,PG,78.17,broken clouds,-7.9631,145.7785,Frena Lodge
1760,Barao De Melgaco,BR,62.98,clear sky,-16.1944,-55.9675,Tuiuiu Pantanal Hotel
1761,Miranda,CO,66.33,overcast clouds,3.2499,-76.2281,unidiversidad organica la utopia
1765,Amga,RU,76.23,scattered clouds,60.8953,131.9608,Algys
1766,Murshidabad,IN,89.62,light rain,24.1833,88.2667,Sourav Lodge
1768,Itatuba,BR,74.21,broken clouds,-7.375,-35.6283,Casa Nunes
1770,Kaya,BF,86.2,scattered clouds,13.0917,-1.0844,Maison de l'appelé
1771,Toba,JP,86.0,overcast clouds,34.4833,136.85,ホテル アルティア鳥羽
1772,Sirajganj,BD,86.94,overcast clouds,24.45,89.7167,MAHMUDUL PICTURE
1773,Denpasar,ID,82.06,few clouds,-8.65,115.2167,OYO 3156 Hotel Warta 2
1774,Ryazan,RU,77.77,few clouds,54.6197,39.74,Atlantik
1775,Mbandaka,CD,84.92,broken clouds,0.0487,18.2603,Guest House Epervier
1777,Yala,TH,82.06,overcast clouds,6.3333,101.25,งานแต่ง Murnee - Wahid
1778,Sita Buzaului,RO,64.27,moderate rain,45.65,26.0667,Pensiunea Margareta
1779,Varjota,BR,73.18,broken clouds,-4.1944,-40.4767,Imediato Hotel
1780,Pailon,BO,65.3,few clouds,-17.65,-62.75,La plaza
1781,Gilbues,BR,71.91,few clouds,-9.8317,-45.3439,Hotel Camapuã
1783,Mpanda,TZ,85.75,scattered clouds,-6.3655,31.0409,CH Hotel - Mpanda
1784,Fjerritslev,DK,68.9,overcast clouds,57.0813,9.2664,Danhostel Fjerritslev
1785,Narasannapeta,IN,87.87,overcast clouds,18.4167,84.05,AVK events and catering
1787,Gaya,IN,82.31,thunderstorm with light rain,24.7833,85.0,Hotel Viraat Inn Gaya
1791,Havelock,US,84.18,broken clouds,34.8791,-76.9013,Sherwood Motel
1792,Helong,CN,76.8,light rain,42.5397,128.9972,Helong Hotel
1794,Eydhafushi,MV,78.93,overcast clouds,5.1033,73.0708,Soneva Fushi
1795,Numan,NG,83.19,broken clouds,9.4667,12.0333,Zangun Motel
1798,Newport,GB,71.33,overcast clouds,51.5877,-2.9984,ibis budget Newport
1799,Edremit,TR,89.35,few clouds,39.5961,27.0244,Adramis Thermal Hotel
1800,Kurumkan,RU,63.79,light rain,54.3,110.3,Ilikchin
1802,Teahupoo,PF,67.96,light rain,-17.8333,-149.2667,Vanira Lodge
1803,Usiacuri,CO,81.12,broken clouds,10.75,-74.9833,Casa Campestre VILLA ALICIA
1804,Irbeyskoye,RU,77.04,light rain,55.6428,95.4522,"Gostinitsa ""Agul"""
1805,Wilmington,US,80.85,clear sky,34.2257,-77.9447,"Hotel Ballast Wilmington, Tapestry Collection by Hilton"
1807,Diebougou,BF,82.8,overcast clouds,10.9667,-3.25,Hotel Le Consulat
1808,La Libertad,EC,67.93,overcast clouds,-2.2333,-80.9,Playa Canela Hotel Boutique
1809,Verkhnevilyuysk,RU,76.21,overcast clouds,63.4453,120.3167,Gostinitsa Mila
1811,Sandakan,MY,80.28,few clouds,5.8402,118.1179,Hotel Sandakan
1812,Shasta Lake,US,79.52,scattered clouds,40.6804,-122.3708,Shasta Dam Motel
1813,Oroquieta,PH,79.02,overcast clouds,8.4858,123.8044,Daminar Riverside and Garden
1814,Hede,CN,80.98,broken clouds,33.7681,120.2517,Vienna 3 Best Hotel Sheyang Jiefang Rd
1815,Bardiyah,LY,86.54,clear sky,31.7561,25.0865,بورتو بردية
1816,Sankt Polten,AT,77.81,few clouds,48.2,15.6333,Cityhotel Design & Classic
1817,Beloomut,RU,75.09,clear sky,54.9448,39.3394,Tvoya Novaya Khata
1818,Padre Paraiso,BR,63.5,broken clouds,-17.0742,-41.4844,Pousada Três Irmãos
1819,Turbo,CO,75.99,overcast clouds,8.0937,-76.7269,Hotel Plaza Manfortt
1821,Magsaysay,PH,75.96,light rain,6.7667,125.1833,CLARION LULINGHAYAWAN GARDEN RESORT OPC
1822,Sakaide,JP,89.94,broken clouds,34.3167,133.85,HOTEL MYTH-W （ホテル マイス ダブリュー）
1824,Dayong,CN,89.71,clear sky,25.0209,118.2898,Haiyue Express Hotel
1827,Negombo,LK,86.05,light rain,7.2083,79.8358,Hotel Sunset Beach
1828,Miramar,US,84.22,clear sky,25.9873,-80.2323,Stadium Hotel
1829,Pandan,PH,82.99,overcast clouds,14.0453,124.1694,Bonifacio Lodge
1831,Conde,BR,72.86,broken clouds,-7.2597,-34.9075,Pousada Beija Flor
1833,Antakya,TR,89.42,clear sky,36.2066,36.1572,The Liwan Hotel
1834,Tra Vinh,VN,84.88,overcast clouds,9.9347,106.3453,Hồng Ân
1836,Miracema Do Tocantins,BR,72.46,clear sky,-9.5618,-48.3967,Miami Apart Hotel
1837,Hukuntsi,BW,66.72,broken clouds,-24.0,21.75,Entabeni Hotel
1838,Gazimurskiy Zavod,RU,72.1,overcast clouds,51.5461,118.3266,Gostinitsa Gazimur
1841,Podgornoye,RU,77.22,clear sky,51.735,39.1496,"O 'Hara's Irish Pub, restaurant, hotel"
1842,Tanete,ID,75.24,overcast clouds,-3.9443,119.7848,Wisma Tri Multi
1845,Martil,MA,82.36,broken clouds,35.6166,-5.2752,فندق مرتيل
1846,Aragarcas,BR,62.17,broken clouds,-15.8975,-52.2508,Pousada Tropical
1847,Dangriga,BZ,80.58,overcast clouds,16.9692,-88.2321,Chaleanor Hotel
1849,Selma,US,85.17,overcast clouds,36.5708,-119.6121,"Holiday Inn Selma-Swancourt, an IHG Hotel"
1850,Narva-Joesuu,EE,66.6,scattered clouds,59.4589,28.0408,Narva-Jõesuu SPA & Sanatoorium
1851,Cornwall,CA,62.91,clear sky,45.0181,-74.7281,Ramada by Wyndham Cornwall
1852,Clinton,US,67.05,clear sky,42.587,-82.9199,River's Edge
1854,Pokhara,NP,78.15,overcast clouds,28.2333,83.9833,OYO 170 Hotel View Point
1856,Truth Or Consequences,US,71.83,overcast clouds,33.1284,-107.2528,Charles Hot Springs
1858,Chubbuck,US,67.98,clear sky,42.9208,-112.4661,Quality Inn
1859,Artyom,AZ,89.74,overcast clouds,40.4723,50.333,Pir hos
1861,Camapua,BR,60.87,clear sky,-19.5314,-54.0439,Comercial Estrela
1863,Amurzet,RU,79.79,few clouds,47.6967,131.0981,Gostinitsa Kvartirnogo Tipa
1864,Straumen,NO,60.8,overcast clouds,63.8709,11.2999,Jægtvolden Fjordhotell
1865,Basco,PH,85.69,overcast clouds,20.4487,121.9702,Nathaniel's Lodge
1867,Dicabisagan,PH,82.76,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
1868,Wuan,CN,89.55,clear sky,31.6836,112.0044,武镇大酒店
1869,Ozinki,RU,85.1,overcast clouds,51.1786,49.6769,Korolevskiy Dvor
1871,Bujaru,BR,72.21,overcast clouds,-1.515,-48.0447,Hotel & Restaurante Beira Rio
1873,Nianzishan,CN,82.13,clear sky,47.5167,122.8833,Jinhong Hotel
1874,Medicine Hat,CA,65.21,clear sky,50.0501,-110.6683,Ramada Limited Medicine Hat
1875,Khor,RU,75.63,scattered clouds,47.8861,134.9464,Gostinitsa Deksi
1877,Conneaut,US,62.1,broken clouds,41.9476,-80.5542,OYO Hotel Conneaut OH I-90
1878,Ordzhonikidze,KZ,75.65,scattered clouds,52.4411,61.7408,Tomiris
1879,Bagacay,PH,84.11,overcast clouds,12.9821,124.1415,Amigo's Garden
1880,Nimbahera,IN,87.55,overcast clouds,24.6167,74.6833,Royal Paras Hotel
1881,Serowe,BW,79.12,clear sky,-22.3833,26.7167,Hill View Inn
1882,Pontalina,BR,63.34,clear sky,-17.525,-49.4472,Hotel Entre Rios
1886,Magistralnyy,RU,62.37,light rain,56.1725,107.4458,Магистраль
1887,Coronado,US,72.99,clear sky,32.6859,-117.1831,Hilton San Diego Bayfront
1888,North Battleford,CA,60.89,mist,52.7834,-108.2847,Tropical Inn
1890,Canala,NC,63.93,broken clouds,-21.5333,165.95,Table d’hôte chez Betty
1891,Joshimath,IN,73.09,overcast clouds,30.5667,79.5667,Shivalik Camps & Resort
1892,Muzhi,RU,68.99,clear sky,65.3667,64.6667,Gostinitsa
1893,Bulgan,MN,74.73,clear sky,48.8125,103.5347,Unitel Булган салбар
1894,Abu Zabad,SD,84.45,overcast clouds,12.35,29.25,حامد محمد نور
1895,Akyab,MM,86.41,overcast clouds,20.15,92.9,Hotel Memory
1897,Konakovo,RU,73.02,scattered clouds,56.7,36.7667,Konakovo hotel
1898,Gbarnga,LR,78.46,overcast clouds,6.9956,-9.4722,Passion Hotel 2
1899,Katav-Ivanovsk,RU,70.57,overcast clouds,54.7531,58.1956,Guest House U Zigalgi
1901,Maiduguri,NG,85.78,clear sky,11.8464,13.1603,Kagel Mari Police Station
1902,Fairmont,US,65.32,overcast clouds,39.4851,-80.1426,Clarion Inn
1904,Kendari,ID,75.67,overcast clouds,-3.945,122.4989,Hotel Wixel
1905,Pimenta Bueno,BR,63.34,clear sky,-11.6725,-61.1936,Cristalina Palace Hotel
1907,Luena,AO,86.22,clear sky,-11.7833,19.9167,Hotel Kandamba
1908,Feijo,BR,73.38,broken clouds,-8.1642,-70.3536,Hotel e Restaurante Aҫai
1911,Lasem,ID,81.7,overcast clouds,-6.6922,111.4527,"Nyah Lasem | Museum, Warung & Community Center"
1912,Boone,US,71.4,overcast clouds,39.0334,-92.3335,Cottonwoods RV Park
1913,Marienburg,PL,72.12,light rain,54.0359,19.0266,Hotel Centrum Malbork
1914,Krasnoarmeysk,RU,80.17,broken clouds,51.0239,45.6969,"Hotel ""Your home-Balzer"""
1915,Iiyama,JP,83.55,overcast clouds,36.85,138.3667,紙ふうせん
